T=1000	20	20	0	10	350
T=1001	20	20	0	9	351
T=1002	20	19	1	8	352
T=1003	19	19	1	9	352
T=1004	18	19	1	10	352
T=1005	17	19	1	11	352
T=1006	16	20	0	12	352
T=1007	16	20	0	12	352
T=1008	16	20	0	12	352
T=1009	16	20	0	12	352
T=1010	16	20	0	11	353
T=1011	16	20	0	10	354
T=1012	16	20	0	9	355
T=1013	16	19	1	8	356
T=1014	15	19	1	9	356
T=1015	14	19	1	10	356
T=1016	13	19	1	11	356
T=1017	12	20	0	12	356
T=1018	12	20	0	12	356
T=1019	12	20	0	12	356
T=1020	12	20	0	12	356
T=1021	12	20	0	11	357
T=1022	12	20	0	10	358
T=1023	12	20	0	9	359
T=1024	12	19	1	8	360
T=1025	11	19	1	9	360
T=1026	10	19	1	10	360
T=1027	9	19	1	11	360
T=1028	8	20	0	12	360
T=1029	8	20	0	12	360
T=1030	8	20	0	12	360
T=1031	8	20	0	12	360
T=1032	8	20	0	11	361
T=1033	8	20	0	10	362
T=1034	8	20	0	9	363
T=1035	8	19	1	8	364
T=1036	7	19	1	9	364
T=1037	6	19	1	10	364
T=1038	5	19	1	11	364
T=1039	4	20	0	12	364
T=1040	4	20	0	12	364
T=1041	4	20	0	12	364
T=1042	4	20	0	12	364
T=1043	4	20	0	11	365
T=1044	4	20	0	10	366
T=1045	4	20	0	9	367
T=1046	4	19	1	8	368
T=1047	3	19	1	9	368
T=1048	2	19	1	10	368
T=1049	1	19	1	11	368
T=1050	0	20	0	12	368
T=1051	0	20	0	12	368
T=1052	0	20	0	12	368
T=1053	0	20	0	12	368
T=1054	0	20	0	11	369
T=1055	0	20	0	10	370
T=1056	0	20	0	9	371
T=1057	0	19	1	8	372
T=1058	0	18	1	9	372
T=1059	0	17	1	10	372
T=1060	0	16	1	11	372
T=1061	0	16	0	12	372
T=1062	0	16	0	12	372
T=1063	0	16	0	12	372
T=1064	0	16	0	12	372
T=1065	0	16	0	11	373
T=1066	0	16	0	10	374
T=1067	0	16	0	9	375
T=1068	0	15	1	8	376
T=1069	0	14	1	9	376
T=1070	0	13	1	10	376
T=1071	0	12	1	11	376
T=1072	0	12	0	12	376
T=1073	0	12	0	12	376
T=1074	0	12	0	12	376
T=1075	0	12	0	12	376
T=1076	0	12	0	11	377
T=1077	0	12	0	10	378
T=1078	0	12	0	9	379
T=1079	0	11	1	8	380
T=1080	0	10	1	9	380
T=1081	0	9	1	10	380
T=1082	0	8	1	11	380
T=1083	0	8	0	12	380
T=1084	0	8	0	12	380
T=1085	0	8	0	12	380
T=1086	0	8	0	12	380
T=1087	0	8	0	11	381
T=1088	0	8	0	10	382
T=1089	0	8	0	9	383
T=1090	0	7	1	8	384
T=1091	0	6	1	9	384
T=1092	0	5	1	10	384
T=1093	0	4	1	11	384
T=1094	0	4	0	12	384
T=1095	0	4	0	12	384
T=1096	0	4	0	12	384
T=1097	0	4	0	12	384
T=1098	0	4	0	11	385
T=1099	0	4	0	10	386
T=1100	0	4	0	9	387
T=1101	0	3	1	8	388
T=1102	0	2	1	9	388
T=1103	0	1	1	10	388
T=1104	0	0	1	11	388
T=1105	0	0	0	12	388
T=1106	0	0	0	12	388
T=1107	0	0	0	12	388
T=1108	0	0	0	12	388
T=1109	0	0	0	11	389
T=1110	0	0	0	10	390
T=1111	0	0	0	9	391
T=1112	0	0	0	8	392
T=1113	0	0	0	8	392
T=1114	0	0	0	8	392
T=1115	0	0	0	8	392
T=1116	0	0	0	8	392
T=1117	0	0	0	8	392
T=1118	0	0	0	8	392
T=1119	0	0	0	8	392
T=1120	0	0	0	7	393
T=1121	0	0	0	6	394
T=1122	0	0	0	5	395
T=1123	0	0	0	4	396
T=1124	0	0	0	4	396
T=1125	0	0	0	4	396
T=1126	0	0	0	4	396
T=1127	0	0	0	4	396
T=1128	0	0	0	4	396
T=1129	0	0	0	4	396
T=1130	0	0	0	4	396
T=1131	0	0	0	3	397
T=1132	0	0	0	2	398
T=1133	0	0	0	1	399
T=1134	0	0	0	0	400
@@ Simulation Done. Great Job!!
